,contract_id,chicken_import_id,building_number,age,avg_weight
36,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,0,41.0
37,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,1,58.0
38,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,2,72.0
39,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,3,90.0
40,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,4,88.0
41,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,5,149.0
42,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,6,134.0
43,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,7,163.0
44,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,8,202.0
45,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,9,246.0
46,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,10,273.0
47,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,11,326.0
48,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,12,374.0
49,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,13,440.0
50,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,14,500.0
51,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,15,566.0
52,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,16,641.0
53,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,17,719.0
54,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,18,797.0
55,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,19,889.0
56,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,20,982.0
57,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,21,1081.0
58,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,22,1191.0
59,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,23,1285.0
60,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,24,1361.0
61,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,25,1404.0
62,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,26,1485.0
63,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,27,1580.0
64,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,28,1656.0
65,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,29,1736.0
66,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,30,1878.0
67,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11303103,下層,31,1976.0
70,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,0,20.0
71,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,1,23.0
72,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,2,28.0
73,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,3,46.0
74,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,4,65.0
75,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,5,90.0
76,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,6,112.0
77,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,7,135.0
78,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,8,181.0
79,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,9,227.0
80,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,10,268.0
81,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,11,314.0
82,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,12,355.0
83,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,13,407.0
84,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,14,484.0
85,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,15,536.0
86,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,16,551.0
87,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,17,657.0
88,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,18,732.0
89,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,19,817.0
90,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,20,903.0
91,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,21,987.0
92,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,22,1089.0
93,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,23,1184.0
94,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,24,1302.0
95,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,25,1414.0
96,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,26,1530.0
97,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,27,1616.0
98,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,28,1727.0
99,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,29,1807.0
100,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,30,1931.0
101,1163b6f9-48f9-4ec6-8aba-927c6e03be46,A11305106,下層,31,2011.0
104,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,0,34.0
105,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,1,45.0
106,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,2,63.0
107,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,3,83.0
108,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,4,103.0
109,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,5,128.0
110,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,6,149.0
111,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,7,183.0
112,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,8,215.0
113,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,9,267.0
114,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,10,298.0
115,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,11,343.0
116,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,12,436.0
117,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,13,493.0
118,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,14,533.0
119,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,15,588.0
120,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,16,667.0
121,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,17,740.0
122,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,18,829.0
123,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,19,915.0
124,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,20,985.0
125,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,21,1010.0
126,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,22,1044.0
127,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,23,1137.0
128,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,24,1226.0
129,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,25,1320.0
130,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,26,1409.0
131,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,27,1519.0
132,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,28,1603.0
133,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,29,1686.0
134,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,30,1803.0
135,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,上層,31,1902.0
138,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,0,31.0
139,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,1,43.0
140,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,2,60.0
141,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,3,82.0
142,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,4,119.0
143,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,5,137.0
144,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,6,157.0
145,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,7,190.0
146,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,8,216.0
147,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,9,262.0
148,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,10,295.0
149,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,11,348.0
150,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,12,407.0
151,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,13,474.0
152,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,14,569.0
153,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,15,602.0
154,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,16,674.0
155,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,17,752.0
156,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,18,825.0
157,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,19,906.0
158,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,20,997.0
159,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,21,1058.0
160,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,22,1039.0
161,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,23,1124.0
162,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,24,1210.0
163,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,25,1318.0
164,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,26,1394.0
165,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,27,1502.0
166,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,28,1597.0
167,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,29,1661.0
168,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,30,1778.0
169,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11211103,下層,31,1905.0
172,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,0,38.0
173,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,1,45.0
174,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,2,53.0
175,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,3,63.0
176,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,4,78.0
177,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,5,98.0
178,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,6,124.0
179,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,7,167.0
180,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,8,205.0
181,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,9,249.0
182,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,10,287.0
183,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,11,329.0
184,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,12,430.0
185,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,13,513.0
186,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,14,499.0
187,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,15,575.0
188,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,16,648.0
189,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,17,719.0
190,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,18,799.0
191,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,19,886.0
192,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,20,988.0
193,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,21,1069.0
194,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,22,1178.0
195,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,23,1295.0
196,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,24,1393.0
197,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,25,1497.0
198,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,26,1571.0
199,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,27,1719.0
200,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,28,1793.0
201,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,29,1894.0
202,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,30,1981.0
203,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,上層,31,2116.0
205,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,0,38.0
206,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,1,48.0
207,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,2,65.0
208,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,3,89.0
209,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,4,136.0
210,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,5,168.0
211,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,6,206.0
212,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,7,218.0
213,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,8,242.0
214,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,9,285.0
215,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,10,338.0
216,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,11,409.0
217,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,12,422.0
218,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,13,485.0
219,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,14,504.0
220,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,15,566.0
221,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,16,617.0
222,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,17,704.0
223,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,18,773.0
224,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,19,839.0
225,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,20,940.0
226,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,21,1012.0
227,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,22,1105.0
228,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,23,1189.0
229,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,24,1276.0
230,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,25,1369.0
231,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,26,1471.0
232,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,27,1517.0
233,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,28,1614.0
234,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,29,1738.0
235,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,30,1828.0
236,a1e231c6-87ab-43fa-9047-e292b19f146d,G11212101,下層,31,1881.0
239,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,0,33.0
240,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,1,35.0
241,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,2,38.0
242,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,3,45.0
243,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,4,73.0
244,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,5,113.0
245,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,6,147.0
246,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,7,176.0
247,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,8,216.0
248,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,9,259.0
249,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,10,314.0
250,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,11,390.0
251,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,12,451.0
252,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,13,540.0
253,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,14,587.0
254,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,15,649.0
255,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,16,736.0
256,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,17,804.0
257,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,18,913.0
258,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,19,997.0
259,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,20,1123.0
260,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,21,1210.0
261,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,22,1278.0
262,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,23,1409.0
263,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,24,1523.0
264,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,25,1589.0
265,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,26,1730.0
266,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,27,1671.0
267,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,28,1775.0
268,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,29,1824.0
269,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,30,1902.0
270,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟上層,31,1957.0
273,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,0,38.0
274,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,1,52.0
275,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,2,65.0
276,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,3,98.0
277,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,4,109.0
278,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,5,127.0
279,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,6,161.0
280,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,7,194.0
281,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,8,231.0
282,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,9,274.0
283,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,10,319.0
284,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,11,378.0
285,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,12,451.0
286,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,13,570.0
287,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,14,673.0
288,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,15,750.0
289,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,16,812.0
290,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,17,912.0
291,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,18,1001.0
292,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,19,1176.0
293,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,20,1197.0
294,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,21,1278.0
295,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,22,1381.0
296,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,23,1472.0
297,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,24,1593.0
298,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,25,1703.0
299,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,26,1784.0
300,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,27,1659.0
301,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,28,1729.0
302,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,29,1853.0
303,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,30,1924.0
304,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,A棟下層,31,2022.0
307,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,0,42.0
308,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,1,65.0
309,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,2,38.0
310,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,3,53.0
311,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,4,68.0
312,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,5,145.0
313,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,6,175.0
314,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,7,146.0
315,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,8,182.0
316,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,9,274.0
317,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,10,327.0
318,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,11,405.0
319,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,12,481.0
320,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,13,535.0
321,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,14,521.0
322,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,15,592.0
323,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,16,680.0
324,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,17,757.0
325,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,18,855.0
326,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,19,928.0
327,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,20,1070.0
328,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,21,1146.0
329,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,22,1259.0
330,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,23,1367.0
331,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,24,1492.0
332,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,25,1609.0
333,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,26,1698.0
334,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,27,1712.0
335,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,28,1835.0
336,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,29,1911.0
337,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,30,2033.0
338,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟上層,31,2157.0
341,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,0,37.0
342,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,1,48.0
343,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,2,56.0
344,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,3,60.0
345,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,4,52.0
346,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,5,96.0
347,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,6,147.0
348,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,7,183.0
349,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,8,230.0
350,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,9,274.0
351,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,10,323.0
352,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,11,378.0
353,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,12,471.0
354,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,13,538.0
355,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,14,631.0
356,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,15,696.0
357,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,16,747.0
358,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,17,820.0
359,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,18,925.0
360,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,19,1013.0
361,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,20,1109.0
362,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,21,1215.0
363,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,22,1330.0
